memberId,Location,Gender,Age,Height,Size,Clothing Style,Number of Items Purchased,Variety and Selection of Sizes,Satisfaction,Likelihood to Recommend,Overall Experience
94cf3a40-a4da-4f18-85a7-ac460122508c,Online,transgender,35 to 44,5-foot-4 to 5-foot-7,S,street wear,10,4,6,10,
e9f03196-935e-4d01-8607-ac460122508c,Golden State Boutique,other,45 to 54,5-foot-4 to 5-foot-7,M,street wear,7,7,9,4,
1e67ad23-f7e8-48a5-8752-ac460122508c,Big Apple Boutique,other,25 to 34,5 feet to 5-foot-3,M,street wear,7,2,2,8,
fcad0f84-6f1f-48e8-8775-ac460122508c,Golden State Boutique,female,45 to 54,6-foot to 6-foot-3,L,street wear,1,6,5,6,
13a0e53e-71c7-44c7-878a-ac460122508c,Pacific Style Spot,female,55 to 64,5 feet to 5-foot-3,L,street wear,8,2,4,5,
37412c92-22a0-443a-88a9-ac460122508c,Atlantic Avenue Apparel,female,35 to 44,Less than 5 feet,XS,casual wear,10,1,8,10,
a5aaa4c4-06ae-42bd-8a4f-ac460122508c,Big Apple Boutique,other,35 to 44,6-foot to 6-foot-3,XS,oversized,5,8,8,9,
a1936376-3fdb-4fea-8a96-ac460122508c,Pacific Style Spot,male,25 to 34,6-foot to 6-foot-3,XS,casual wear,3,0,7,10,
e8a8fd27-c26b-40d9-8b48-ac460122508c,Big Apple Boutique,other,45 to 54,6-foot to 6-foot-3,M,street wear,3,6,1,0,
aa9aa293-8ff3-4ce5-8b62-ac460122508c,Online,male,65+,6-foot-4 +,XS,street wear,6,10,9,10,
d10236a3-2caf-4803-8b85-ac460122508c,Atlantic Avenue Apparel,other,25 to 34,5-foot-4 to 5-foot-7,XS,street wear,10,9,0,0,
0d52338a-ea02-43ca-8b9b-ac460122508c,Pacific Style Spot,female,25 to 34,5-foot-8 to 5-foot-11,XL,sports wear,10,7,5,6,
bd83678a-4385-4dc2-8bcc-ac460122508c,Golden State Boutique,female,35 to 44,Less than 5 feet,M,oversized,9,9,6,10,
24a0d565-9efa-4aeb-8c55-ac460122508c,Golden State Boutique,other,65+,5 feet to 5-foot-3,XL,sports wear,8,0,10,9,
541fcf28-38cf-43ac-8cb3-ac460122508c,Pacific Style Spot,transgender,25 to 34,5 feet to 5-foot-3,XS,street wear,3,7,7,5,
4a8835ca-6f75-4fb2-8cd1-ac460122508c,Golden State Boutique,other,65+,6-foot to 6-foot-3,XL,sports wear,5,2,4,10,
eabf8dc4-697e-4fed-8d84-ac460122508c,Pacific Style Spot,female,55 to 64,6-foot to 6-foot-3,XS,street wear,10,10,6,8,
772cb9e8-0850-44c0-8def-ac460122508c,Pacific Style Spot,other,25 to 34,5-foot-8 to 5-foot-11,XS,sports wear,1,5,2,9,
2fc9cf3f-9490-4c84-8e7e-ac460122508c,Golden State Boutique,male,18 to 24,5-foot-4 to 5-foot-7,XL,sports wear,1,9,6,0,
449b5e1e-41a4-4b54-8e7f-ac460122508c,Atlantic Avenue Apparel,female,65+,5-foot-4 to 5-foot-7,XL,street wear,3,4,9,2,
c8fac1ce-e4ce-417f-8ec6-ac460122508c,Golden State Boutique,other,55 to 64,5-foot-4 to 5-foot-7,S,street wear,8,6,7,5,
384c8e35-5114-45ca-8f2e-ac460122508c,Atlantic Avenue Apparel,female,65+,6-foot to 6-foot-3,M,preppy,4,2,6,5,
15ca9da6-fc8a-42d4-8f53-ac460122508c,Pacific Style Spot,other,18 to 24,5 feet to 5-foot-3,XL,street wear,8,8,9,1,
d255fc18-3a63-4894-8fa6-ac460122508c,Atlantic Avenue Apparel,female,35 to 44,5 feet to 5-foot-3,S,sports wear,4,1,6,3,
b4adad05-3657-4c72-9101-ac460122508c,Online,other,45 to 54,5-foot-4 to 5-foot-7,XS,sports wear,8,6,0,10,
2a4c66c3-4c72-453b-9109-ac460122508c,Atlantic Avenue Apparel,female,18 to 24,6-foot-4 +,XS,preppy,7,10,1,9,
b63ffb74-9331-4cf8-9157-ac460122508c,Big Apple Boutique,female,25 to 34,6-foot to 6-foot-3,XS,oversized,5,1,5,4,
d2933ffc-b3d6-4d0e-9171-ac460122508c,Pacific Style Spot,female,35 to 44,6-foot-4 +,XS,sports wear,9,8,7,7,
a04b0b0f-de5b-48b9-92f5-ac460122508c,Golden State Boutique,male,18 to 24,5-foot-4 to 5-foot-7,S,sports wear,4,3,2,10,
e690a805-01a8-4632-9360-ac460122508c,Atlantic Avenue Apparel,female,55 to 64,5 feet to 5-foot-3,M,casual wear,5,7,0,5,
212f3e6c-7522-47a9-93bb-ac460122508c,Online,female,65+,5-foot-4 to 5-foot-7,S,preppy,1,6,10,2,
f3e401bf-8983-4e31-94b3-ac460122508c,Big Apple Boutique,transgender,18 to 24,5 feet to 5-foot-3,L,casual wear,5,2,2,5,
2f3c7874-e0dc-4f86-94e8-ac460122508c,Big Apple Boutique,male,25 to 34,5-foot-8 to 5-foot-11,XS,oversized,3,6,7,1,
dae42b83-196c-47c2-9548-ac460122508c,Big Apple Boutique,other,18 to 24,6-foot-4 +,XL,street wear,10,6,3,10,
f87de097-4ad2-4b8e-956c-ac460122508c,Pacific Style Spot,transgender,45 to 54,6-foot-4 +,S,sports wear,1,2,0,9,
997e5540-5c93-4b97-95a2-ac460122508c,Pacific Style Spot,other,45 to 54,5-foot-8 to 5-foot-11,S,casual wear,2,9,9,10,
8203e4a2-b60d-42b3-9672-ac460122508c,Atlantic Avenue Apparel,female,18 to 24,5 feet to 5-foot-3,L,street wear,10,10,1,3,
6262d928-3f67-4789-968d-ac460122508c,Golden State Boutique,male,18 to 24,5-foot-8 to 5-foot-11,S,preppy,3,0,6,1,
bf5c156b-4cee-4d32-9708-ac460122508c,Golden State Boutique,female,45 to 54,Less than 5 feet,XL,casual wear,9,7,5,5,
3d0c30f7-98d3-4ded-9712-ac460122508c,Golden State Boutique,female,45 to 54,5 feet to 5-foot-3,XS,sports wear,9,6,2,1,
d4dae5f9-032c-4d96-9770-ac460122508c,Big Apple Boutique,transgender,18 to 24,5-foot-8 to 5-foot-11,S,preppy,8,4,9,2,
50859e34-ebca-48a6-9776-ac460122508c,Big Apple Boutique,male,35 to 44,Less than 5 feet,L,casual wear,1,6,8,10,
c814db1f-6faf-41c9-988e-ac460122508c,Golden State Boutique,other,55 to 64,6-foot to 6-foot-3,M,casual wear,6,3,6,7,
a96974ef-514f-4f0a-9896-ac460122508c,Atlantic Avenue Apparel,other,18 to 24,6-foot-4 +,M,casual wear,5,5,0,3,
afcfb35f-ec7f-42e5-98e3-ac460122508c,Big Apple Boutique,other,55 to 64,6-foot to 6-foot-3,L,street wear,3,4,2,1,
b31bcd96-a291-431a-9950-ac460122508c,Atlantic Avenue Apparel,other,35 to 44,Less than 5 feet,M,preppy,1,8,2,0,
8282bc43-6d13-425a-9a32-ac460122508c,Big Apple Boutique,other,65+,5-foot-8 to 5-foot-11,XS,casual wear,6,2,2,1,
942c8fda-7e07-40c5-9b64-ac460122508c,Atlantic Avenue Apparel,other,35 to 44,Less than 5 feet,XS,sports wear,2,3,3,2,
20073206-6d52-4ad2-9b6b-ac460122508c,Golden State Boutique,other,65+,6-foot to 6-foot-3,XS,sports wear,3,3,2,3,
b8022875-a062-4e3a-9b80-ac460122508c,Pacific Style Spot,male,35 to 44,5 feet to 5-foot-3,XS,preppy,10,2,8,7,
e9e5b4ec-f546-4186-9ce6-ac460122508c,Atlantic Avenue Apparel,male,25 to 34,5 feet to 5-foot-3,M,sports wear,3,5,0,4,
3690b6ef-c510-4bb0-9d63-ac460122508c,Big Apple Boutique,male,18 to 24,6-foot-4 +,L,sports wear,3,2,4,8,
d5e6761a-dcde-46c9-9e2a-ac460122508c,Golden State Boutique,transgender,18 to 24,6-foot to 6-foot-3,XS,sports wear,1,8,8,6,
7b6a9437-dfaf-4517-9ebe-ac460122508c,Golden State Boutique,transgender,45 to 54,6-foot to 6-foot-3,S,sports wear,3,0,9,6,
d1e6efc8-6f2e-4cea-9fde-ac460122508c,Online,transgender,65+,6-foot-4 +,XS,street wear,10,7,8,7,
b78d2e20-4cbc-4462-a0df-ac460122508c,Golden State Boutique,other,18 to 24,6-foot-4 +,L,casual wear,8,1,0,0,
e3cf83f2-88f2-4a03-a134-ac460122508c,Big Apple Boutique,transgender,35 to 44,5-foot-8 to 5-foot-11,XL,casual wear,7,1,3,10,
d3c269ad-3d5a-44c5-a1cb-ac460122508c,Big Apple Boutique,other,35 to 44,5 feet to 5-foot-3,XS,sports wear,4,0,0,8,
e778ca4b-7f19-48c6-a209-ac460122508c,Pacific Style Spot,female,65+,5 feet to 5-foot-3,XL,sports wear,4,1,2,8,
1525fc6d-1d2f-4554-a2a7-ac460122508c,Golden State Boutique,male,25 to 34,6-foot to 6-foot-3,L,sports wear,5,10,6,9,
fdd9ad3a-e251-4d68-a44c-ac460122508c,Pacific Style Spot,other,45 to 54,5-foot-8 to 5-foot-11,XL,preppy,5,10,1,8,
f7f59bfa-e448-4d51-a468-ac460122508c,Big Apple Boutique,female,25 to 34,Less than 5 feet,S,preppy,4,0,8,0,
e2317058-09f0-43a0-a46e-ac460122508c,Pacific Style Spot,other,45 to 54,6-foot-4 +,S,preppy,5,5,3,10,
901f6fed-480b-44d3-a567-ac460122508c,Golden State Boutique,male,45 to 54,5-foot-8 to 5-foot-11,XS,preppy,7,7,4,5,
ef08edf3-d21e-4558-a66c-ac460122508c,Golden State Boutique,transgender,35 to 44,5-foot-4 to 5-foot-7,M,street wear,5,1,7,8,
3dde4ef4-0289-4f15-a791-ac460122508c,Pacific Style Spot,male,65+,5-foot-4 to 5-foot-7,S,sports wear,5,7,2,6,
a9df982b-8de8-407c-a84a-ac460122508c,Big Apple Boutique,female,65+,6-foot to 6-foot-3,XL,casual wear,8,7,9,9,
8b939241-bc6d-4cbc-a858-ac460122508c,Online,other,65+,5-foot-4 to 5-foot-7,L,oversized,1,4,7,6,
78e96601-7aa8-471e-a8cf-ac460122508c,Golden State Boutique,male,18 to 24,5-foot-8 to 5-foot-11,XL,sports wear,8,7,0,4,
e33a8cff-f021-4a53-a91a-ac460122508c,Golden State Boutique,other,55 to 64,6-foot to 6-foot-3,XL,street wear,5,8,6,0,
9b0e0ce4-af8b-4cb0-a98c-ac460122508c,Online,male,18 to 24,5 feet to 5-foot-3,M,preppy,3,5,9,5,
f83f4a4e-a78c-45cd-a992-ac460122508c,Atlantic Avenue Apparel,other,65+,5-foot-4 to 5-foot-7,L,oversized,2,5,4,10,
8cd2e8b4-215f-4dbb-a997-ac460122508c,Online,male,35 to 44,5-foot-4 to 5-foot-7,S,sports wear,4,9,8,9,
9ccb5d70-981b-4614-aa44-ac460122508c,Golden State Boutique,male,45 to 54,Less than 5 feet,S,sports wear,5,5,0,5,
21726da7-9e7e-48bd-ab4d-ac460122508c,Golden State Boutique,female,55 to 64,5-foot-8 to 5-foot-11,XS,oversized,2,3,3,10,
4e6f517e-fd18-42e1-abd2-ac460122508c,Online,male,65+,5-foot-4 to 5-foot-7,XS,casual wear,10,4,8,1,
5dc9f5ea-62e6-4429-abdb-ac460122508c,Big Apple Boutique,female,35 to 44,Less than 5 feet,M,oversized,5,9,10,4,
9225c85e-1912-4659-abf5-ac460122508c,Big Apple Boutique,other,35 to 44,6-foot-4 +,L,oversized,7,9,3,5,
6bea55a8-95ba-4600-ac2e-ac460122508c,Atlantic Avenue Apparel,transgender,18 to 24,6-foot to 6-foot-3,XL,casual wear,4,6,10,4,
ba2da1a4-326b-4e21-aca8-ac460122508c,Big Apple Boutique,female,18 to 24,6-foot to 6-foot-3,XL,oversized,6,4,3,1,
f993bf31-17ce-46e2-adf7-ac460122508c,Pacific Style Spot,male,25 to 34,5-foot-4 to 5-foot-7,S,preppy,5,0,3,9,
5e41ada0-adfd-420d-aedd-ac460122508c,Online,female,55 to 64,Less than 5 feet,M,preppy,5,10,10,0,
eb184080-f696-4708-af01-ac460122508c,Pacific Style Spot,other,65+,5 feet to 5-foot-3,M,street wear,9,10,1,0,
39c50bb3-aa28-4ea5-af1d-ac460122508c,Online,male,18 to 24,6-foot-4 +,XS,preppy,4,9,4,9,
0ed2e185-1aeb-47fe-af2c-ac460122508c,Golden State Boutique,male,18 to 24,6-foot-4 +,L,sports wear,2,8,4,2,
d833749e-4301-4d4e-af72-ac460122508c,Pacific Style Spot,female,35 to 44,6-foot to 6-foot-3,S,casual wear,3,4,3,9,
cc8ad102-d78c-410e-afa9-ac460122508c,Big Apple Boutique,transgender,18 to 24,6-foot-4 +,XL,sports wear,7,7,10,6,
bccd7030-5f9d-453c-b21a-ac460122508c,Atlantic Avenue Apparel,other,65+,5-foot-8 to 5-foot-11,XS,street wear,7,10,8,0,
5a050fbb-2c08-4892-b220-ac460122508c,Online,other,55 to 64,5-foot-4 to 5-foot-7,XL,sports wear,6,9,0,2,
20d10abf-b5ce-40a3-b258-ac460122508c,Atlantic Avenue Apparel,other,45 to 54,6-foot to 6-foot-3,M,street wear,2,5,6,0,
a7e7a4a5-bd69-4a6b-b26a-ac460122508c,Pacific Style Spot,transgender,25 to 34,6-foot-4 +,L,street wear,1,2,5,4,
0f7991b0-e979-4170-b2b2-ac460122508c,Pacific Style Spot,male,65+,6-foot-4 +,XS,street wear,2,5,10,3,
cb9b5bdb-e564-435e-b2f7-ac460122508c,Pacific Style Spot,other,35 to 44,5-foot-8 to 5-foot-11,XS,street wear,10,10,5,0,
5a4fe616-1b40-4849-b35f-ac460122508c,Pacific Style Spot,other,25 to 34,6-foot-4 +,XS,preppy,2,0,5,3,
706380b8-de32-4307-b362-ac460122508c,Online,male,25 to 34,5-foot-4 to 5-foot-7,S,sports wear,3,10,0,4,
25617d6e-a2b0-4a38-b363-ac460122508c,Online,transgender,45 to 54,5-foot-4 to 5-foot-7,M,casual wear,3,0,8,7,
20f9934f-e83c-48a6-b3d8-ac460122508c,Online,other,45 to 54,5 feet to 5-foot-3,L,sports wear,4,4,8,5,
01e06820-5e4f-4932-b41a-ac460122508c,Big Apple Boutique,female,25 to 34,Less than 5 feet,M,casual wear,8,5,2,5,
480b1dcd-cafd-4a5c-b52a-ac460122508c,Pacific Style Spot,transgender,45 to 54,Less than 5 feet,S,casual wear,4,4,7,2,
0415e1e6-d5e1-460d-b5c7-ac460122508c,Big Apple Boutique,male,25 to 34,5-foot-8 to 5-foot-11,XL,casual wear,10,5,3,3,
ab71ac9a-7fa8-4822-b689-ac460122508c,Atlantic Avenue Apparel,male,65+,5-foot-4 to 5-foot-7,S,sports wear,7,6,8,2,
d0b82ec5-8035-4600-b6ae-ac460122508c,Online,male,18 to 24,6-foot to 6-foot-3,XL,casual wear,6,8,8,7,
94948c1a-05e6-465c-b75d-ac460122508c,Golden State Boutique,male,35 to 44,6-foot to 6-foot-3,S,sports wear,10,0,0,9,
24322d3c-f9a9-4058-b776-ac460122508c,Pacific Style Spot,transgender,18 to 24,6-foot-4 +,S,oversized,8,4,5,9,
24ecaa68-41f1-4753-b840-ac460122508c,Big Apple Boutique,male,25 to 34,6-foot-4 +,M,street wear,6,3,5,9,
86e514a7-f816-457e-b877-ac460122508c,Atlantic Avenue Apparel,transgender,45 to 54,5 feet to 5-foot-3,L,preppy,9,9,1,5,
cc5a8eaf-b4a4-4865-b8eb-ac460122508c,Atlantic Avenue Apparel,female,18 to 24,5-foot-4 to 5-foot-7,L,sports wear,4,2,4,1,
735fa969-778b-41d2-b91b-ac460122508c,Atlantic Avenue Apparel,male,65+,6-foot-4 +,XL,casual wear,1,1,3,4,
3ecb4de7-c5c3-4280-b971-ac460122508c,Atlantic Avenue Apparel,transgender,25 to 34,5-foot-8 to 5-foot-11,L,oversized,1,9,10,3,
3e8d8a92-475a-4496-b9de-ac460122508c,Pacific Style Spot,other,35 to 44,5-foot-4 to 5-foot-7,M,casual wear,1,8,7,0,
57e71b35-e773-4af3-ba02-ac460122508c,Golden State Boutique,transgender,45 to 54,6-foot-4 +,S,street wear,9,9,6,7,
3cea3297-5ba4-4832-ba76-ac460122508c,Pacific Style Spot,male,55 to 64,Less than 5 feet,XS,casual wear,9,3,6,8,
0501c102-8c0c-41cf-bbc7-ac460122508c,Golden State Boutique,male,35 to 44,5-foot-8 to 5-foot-11,M,sports wear,2,7,9,3,
aeed6ebf-225d-4fbe-bc04-ac460122508c,Golden State Boutique,male,25 to 34,Less than 5 feet,XS,casual wear,3,2,2,4,
0d8bcda5-b929-430d-bc5a-ac460122508c,Online,female,18 to 24,6-foot-4 +,XS,sports wear,9,7,2,4,
04231b75-c47d-4c25-bcc7-ac460122508c,Golden State Boutique,male,65+,Less than 5 feet,S,sports wear,5,7,2,4,
83eecbdf-cfdf-40c1-bce6-ac460122508c,Online,other,18 to 24,5 feet to 5-foot-3,L,casual wear,8,3,1,9,
cacba014-ed63-4779-bd6a-ac460122508c,Atlantic Avenue Apparel,other,65+,5-foot-4 to 5-foot-7,L,casual wear,8,7,3,5,
05bf07b6-a3c6-47e3-bd82-ac460122508c,Pacific Style Spot,other,18 to 24,5 feet to 5-foot-3,S,casual wear,8,7,4,8,
2e5a1fc3-0c6b-4ba2-bd96-ac460122508c,Big Apple Boutique,transgender,55 to 64,5-foot-8 to 5-foot-11,S,sports wear,6,10,9,10,
a20487fb-64ff-421e-bd9c-ac460122508c,Pacific Style Spot,transgender,35 to 44,Less than 5 feet,M,street wear,7,6,9,6,
0e3bfb28-694f-43e9-be85-ac460122508c,Online,transgender,65+,Less than 5 feet,XL,preppy,5,7,8,5,
9019c9f3-b75e-4c0a-bf27-ac460122508c,Pacific Style Spot,female,35 to 44,5-foot-4 to 5-foot-7,M,preppy,8,2,9,10,
608d5f76-43e0-49bb-bf83-ac460122508c,Golden State Boutique,other,45 to 54,Less than 5 feet,XL,preppy,3,4,5,6,
485d7788-d9ad-4756-bfae-ac460122508c,Pacific Style Spot,other,45 to 54,Less than 5 feet,M,preppy,6,6,0,2,
ff59c966-cbe1-4112-8096-ac4601225090,Pacific Style Spot,male,55 to 64,5-foot-8 to 5-foot-11,XS,sports wear,1,8,7,6,
b4b25fab-14e2-47c4-812b-ac4601225090,Golden State Boutique,transgender,18 to 24,5-foot-8 to 5-foot-11,L,preppy,7,2,0,0,
1a98d3cb-0269-487e-820b-ac4601225090,Online,female,45 to 54,5 feet to 5-foot-3,S,casual wear,10,4,3,2,
fa9691c9-ff7e-4e82-8302-ac4601225090,Golden State Boutique,transgender,45 to 54,6-foot to 6-foot-3,XL,sports wear,7,4,10,8,
67d692f6-ca78-4b61-838e-ac4601225090,Golden State Boutique,male,25 to 34,5-foot-4 to 5-foot-7,XS,sports wear,10,5,0,6,
aa49d6b3-f68a-483e-83b7-ac4601225090,Big Apple Boutique,transgender,65+,6-foot to 6-foot-3,M,sports wear,3,5,6,5,
492e0f46-9283-45a4-83e6-ac4601225090,Atlantic Avenue Apparel,male,55 to 64,5 feet to 5-foot-3,XS,preppy,8,9,8,2,
2ebb8690-6070-461b-83f6-ac4601225090,Pacific Style Spot,transgender,35 to 44,5 feet to 5-foot-3,L,casual wear,6,7,5,3,
7b869852-656d-4978-841f-ac4601225090,Pacific Style Spot,female,25 to 34,5-foot-4 to 5-foot-7,XS,oversized,1,1,8,9,
d02ab3ea-b346-45c5-8424-ac4601225090,Big Apple Boutique,other,65+,6-foot-4 +,M,casual wear,5,5,3,4,
aec4c1ec-45cc-4a19-847f-ac4601225090,Online,transgender,18 to 24,5-foot-4 to 5-foot-7,XL,street wear,3,6,1,1,
ded801ba-6131-49eb-86ed-ac4601225090,Pacific Style Spot,other,18 to 24,Less than 5 feet,XL,street wear,7,3,7,6,
277febb6-44ea-412d-8771-ac4601225090,Big Apple Boutique,female,65+,5 feet to 5-foot-3,M,oversized,2,7,9,2,
ac65aba8-0aaf-43a3-8887-ac4601225090,Big Apple Boutique,male,35 to 44,5-foot-8 to 5-foot-11,XL,oversized,8,5,1,6,
d2cb129a-b196-4f4d-8931-ac4601225090,Big Apple Boutique,male,25 to 34,5-foot-4 to 5-foot-7,XS,oversized,3,1,6,10,
3fc17dfd-aca9-47de-8998-ac4601225090,Online,transgender,18 to 24,5-foot-4 to 5-foot-7,S,street wear,8,5,5,4,
6338492e-a011-4fb7-8ab2-ac4601225090,Pacific Style Spot,transgender,25 to 34,5-foot-4 to 5-foot-7,XL,preppy,3,8,6,5,
3a687473-0e13-49c5-8b03-ac4601225090,Pacific Style Spot,female,55 to 64,6-foot-4 +,S,casual wear,6,3,7,3,
2ed2b0df-c081-47ca-8b55-ac4601225090,Big Apple Boutique,male,35 to 44,5-foot-8 to 5-foot-11,M,sports wear,6,3,6,3,
1ccb8b99-f40a-43fd-8bb0-ac4601225090,Online,other,25 to 34,5-foot-8 to 5-foot-11,XL,street wear,10,5,3,1,
68835029-654b-4ac6-8c1d-ac4601225090,Online,other,25 to 34,6-foot to 6-foot-3,XL,street wear,3,9,10,7,
08264b37-bc3b-44c4-8c5b-ac4601225090,Golden State Boutique,male,55 to 64,Less than 5 feet,S,sports wear,5,8,9,2,
be2d951f-bbe9-4ce3-8c61-ac4601225090,Big Apple Boutique,other,55 to 64,6-foot to 6-foot-3,L,casual wear,5,9,5,10,
71f30510-ef7c-421b-8c84-ac4601225090,Golden State Boutique,transgender,18 to 24,6-foot to 6-foot-3,XS,sports wear,2,7,7,10,
3b6dfba8-3b26-406b-8e92-ac4601225090,Pacific Style Spot,other,45 to 54,6-foot-4 +,S,oversized,8,5,0,5,
cf4a0300-a4b0-4e50-8ed0-ac4601225090,Big Apple Boutique,other,65+,6-foot-4 +,XL,preppy,10,3,2,1,
d007504b-0713-4ce5-8f18-ac4601225090,Atlantic Avenue Apparel,male,25 to 34,5-foot-8 to 5-foot-11,S,street wear,1,8,9,2,
57a11d7d-4dee-4403-8fbf-ac4601225090,Atlantic Avenue Apparel,female,65+,Less than 5 feet,XL,street wear,6,9,7,2,
c4bd4d80-d14d-4fc1-9004-ac4601225090,Pacific Style Spot,other,25 to 34,6-foot-4 +,XL,casual wear,1,7,3,3,
ea0034a9-c4f3-49a3-9147-ac4601225090,Atlantic Avenue Apparel,other,55 to 64,Less than 5 feet,XL,oversized,3,1,4,4,
7014436e-0630-4d5a-915c-ac4601225090,Golden State Boutique,transgender,18 to 24,5-foot-4 to 5-foot-7,M,oversized,7,4,4,8,
61d06a12-43ff-4f13-92b7-ac4601225090,Atlantic Avenue Apparel,female,65+,6-foot to 6-foot-3,M,sports wear,10,6,0,0,
a0bbf318-fe96-4e23-9397-ac4601225090,Pacific Style Spot,transgender,35 to 44,5 feet to 5-foot-3,XL,oversized,1,10,5,8,
c8e29543-3118-4607-93b6-ac4601225090,Big Apple Boutique,transgender,55 to 64,6-foot to 6-foot-3,L,street wear,7,10,3,1,
1148378f-4c20-4186-9407-ac4601225090,Atlantic Avenue Apparel,male,35 to 44,6-foot-4 +,S,sports wear,3,7,0,6,
9bf50fc6-92cd-44ee-9469-ac4601225090,Pacific Style Spot,female,65+,5-foot-4 to 5-foot-7,L,street wear,6,10,2,2,
f9b00d77-7c0f-4564-9471-ac4601225090,Golden State Boutique,female,55 to 64,5 feet to 5-foot-3,S,oversized,2,7,0,9,
17b30a89-1112-478f-949f-ac4601225090,Online,male,25 to 34,5-foot-8 to 5-foot-11,M,preppy,10,6,4,4,
ca3aa98a-0fc1-4c7f-94a8-ac4601225090,Big Apple Boutique,female,35 to 44,6-foot to 6-foot-3,XS,street wear,7,0,0,1,
67fbab12-444c-43fe-94f4-ac4601225090,Atlantic Avenue Apparel,other,25 to 34,5-foot-8 to 5-foot-11,L,preppy,7,0,6,10,
e3687846-ac55-4096-9506-ac4601225090,Online,male,25 to 34,6-foot to 6-foot-3,L,preppy,5,3,2,3,
e32bb2f5-6c9b-41be-9534-ac4601225090,Online,other,45 to 54,5-foot-8 to 5-foot-11,L,preppy,9,1,2,8,
52b2f134-55b2-44a6-959a-ac4601225090,Pacific Style Spot,male,55 to 64,6-foot-4 +,M,oversized,5,10,7,0,
1242d0c7-ac20-4736-96a1-ac4601225090,Atlantic Avenue Apparel,transgender,18 to 24,6-foot-4 +,XL,sports wear,9,9,4,1,
9193f9ed-4ff2-400e-96ef-ac4601225090,Big Apple Boutique,transgender,18 to 24,5-foot-8 to 5-foot-11,L,oversized,6,4,2,9,
6f920c91-26f2-4f0d-96ff-ac4601225090,Atlantic Avenue Apparel,female,45 to 54,6-foot-4 +,S,casual wear,8,5,9,5,
51706f91-cea8-41d1-97dc-ac4601225090,Golden State Boutique,transgender,18 to 24,5 feet to 5-foot-3,L,oversized,5,0,1,2,
84e7cd43-47d6-4c16-97f0-ac4601225090,Golden State Boutique,transgender,18 to 24,5-foot-4 to 5-foot-7,M,sports wear,7,10,9,10,
e85e3596-aaf2-4415-98b1-ac4601225090,Online,transgender,35 to 44,5-foot-4 to 5-foot-7,S,street wear,3,0,2,10,
1cde1aa5-5a0a-4851-994b-ac4601225090,Online,transgender,25 to 34,5 feet to 5-foot-3,S,sports wear,10,7,8,2,
7ce8a130-794f-4c6d-9966-ac4601225090,Pacific Style Spot,transgender,35 to 44,6-foot to 6-foot-3,XL,oversized,7,4,7,2,
0ae2d76e-4793-4e70-9990-ac4601225090,Pacific Style Spot,other,25 to 34,6-foot-4 +,M,preppy,7,1,0,3,
a5d14090-7de5-4de8-9a39-ac4601225090,Online,transgender,35 to 44,6-foot-4 +,XL,street wear,9,3,10,5,
3e9a8dca-a2ac-48e8-9b2b-ac4601225090,Atlantic Avenue Apparel,male,45 to 54,Less than 5 feet,S,casual wear,7,4,10,9,
f4f6f598-23e5-4a5f-9b44-ac4601225090,Big Apple Boutique,other,45 to 54,5-foot-4 to 5-foot-7,XS,sports wear,5,0,4,3,
f93903c1-3fd7-4079-9bf9-ac4601225090,Big Apple Boutique,female,25 to 34,6-foot to 6-foot-3,XL,preppy,5,4,8,4,
d1302a2f-8630-4026-9c4f-ac4601225090,Pacific Style Spot,transgender,25 to 34,5-foot-8 to 5-foot-11,S,street wear,2,4,7,6,
7f2829da-944f-4c25-9ca9-ac4601225090,Online,female,25 to 34,5-foot-8 to 5-foot-11,M,sports wear,10,4,3,4,
bd600490-e3f8-4338-9d7e-ac4601225090,Atlantic Avenue Apparel,other,45 to 54,Less than 5 feet,M,street wear,4,7,1,0,
fa391a9e-4b2a-45ac-9e44-ac4601225090,Golden State Boutique,other,55 to 64,Less than 5 feet,XS,street wear,8,8,1,0,
2b16f637-4240-42ea-9f66-ac4601225090,Online,transgender,65+,5 feet to 5-foot-3,M,street wear,7,10,2,9,
37b169a9-656c-4f34-9f7a-ac4601225090,Atlantic Avenue Apparel,transgender,25 to 34,5 feet to 5-foot-3,XS,casual wear,1,10,0,0,
33dc7af4-033c-44d3-9ffa-ac4601225090,Online,transgender,55 to 64,5-foot-8 to 5-foot-11,S,street wear,1,9,3,9,
177c0caf-effc-4962-a0f3-ac4601225090,Golden State Boutique,other,35 to 44,Less than 5 feet,L,sports wear,3,5,4,10,
9e53389b-1c26-497f-a154-ac4601225090,Big Apple Boutique,female,65+,6-foot-4 +,S,casual wear,1,1,3,6,
5264e138-5d24-4318-a21d-ac4601225090,Atlantic Avenue Apparel,transgender,45 to 54,Less than 5 feet,S,preppy,8,3,4,9,
20cf9e4f-5495-4554-a24e-ac4601225090,Atlantic Avenue Apparel,female,55 to 64,Less than 5 feet,S,street wear,3,1,2,7,
fdceb6b4-1f6f-45ac-a265-ac4601225090,Atlantic Avenue Apparel,transgender,25 to 34,5-foot-4 to 5-foot-7,S,sports wear,4,4,1,3,
8b61ec26-bd07-498d-a333-ac4601225090,Big Apple Boutique,female,35 to 44,6-foot to 6-foot-3,XS,casual wear,2,6,7,10,
057f3cfa-31d4-4cdf-a3f7-ac4601225090,Online,female,35 to 44,Less than 5 feet,S,casual wear,6,1,9,2,
